,protein,r2score,rho,p-values,r2_mRNA_protein,r2_mRNA_protein_basic_linear_regression,p-val adj. BH
3555,LMNB2,0.7522899655861122,0.8751213517665128,1.3750260998035129e-40,-1.6113872288811693,0.1652835079192082,3.3610794227072115e-38
7494,VCL,0.6581258309117625,0.8745314900153608,1.8032559040199465e-40,-0.2744586536556184,0.14619969583116235,4.148549318012948e-38
2028,EIF4G1,0.7768582518855807,0.874537634408602,1.7981830618885848e-40,0.5328216974222468,0.5986657945314143,4.148549318012948e-38
3557,LMOD1,0.7250314092973784,0.8737450076804915,2.583041766601686e-40,0.7597269695540355,0.7685802963000005,5.772729342388111e-38
141,ADD1,0.7370267604838934,0.8726758832565282,4.193995583714896e-40,-0.3979696833972417,0.11751183335684248,9.112620404393866e-38
3579,LPP,0.6996564615779404,0.8721966205837172,5.204423705326552e-40,-0.32175510195323365,0.07532635602939076,1.100243303326062e-37
2692,GPD1L,0.7312159568877575,0.8715207373271887,7.045895848183034e-40,0.6982895276898857,0.7278788106593366,1.4503420348549392e-37
203,AHNAK,0.6986605289726242,0.8709554531490014,9.065687917656155e-40,0.5682229450740564,0.5786097516270735,1.772795272297661e-37
5355,PSME2,0.7524931092770217,0.8709861751152073,8.942622000680603e-40,0.3184504168281178,0.4390280389140071,1.772795272297661e-37
3168,IL16,0.809078198845236,0.8703102918586788,1.2069918437460666e-39,0.5202814773480218,0.5635960302656435,2.302704927263837e-37
1682,DDX18,0.6933938591925377,0.8697818740399385,1.5241229023531882e-39,0.15729386597148842,0.32315305913113845,2.838497462430152e-37
4820,PDLIM7,0.692525303672533,0.8696774193548386,1.5958611078752945e-39,-0.2612857816530114,0.10821385223600183,2.9029826943722217e-37
1900,DTX3L,0.7554768061409708,0.8695422427035329,1.69363430207191e-39,0.6741482583601481,0.6804756059596163,3.0108198888196545e-37
5238,PRELP,0.7260152200159857,0.8693026113671274,1.8816063415868584e-39,0.585506848801982,0.6185837498124119,3.2692928155588687e-37
1689,DDX27,0.7402846440713826,0.8692534562211979,1.922621701811659e-39,0.24137706822094318,0.441601701179156,3.2692928155588687e-37
2848,HDLBP,0.7520235648771935,0.869179723502304,1.9857946598880725e-39,0.18416333386159034,0.45006194217185846,3.3048693254562773e-37
6069,SEC24A,0.7369581924548909,0.8688847926267281,2.2594940148482183e-39,0.3892745429195078,0.5250614287857116,3.682033788363076e-37
1670,DDAH2,0.7262085050893281,0.8675760368663594,3.992295671133912e-39,0.1780786387964326,0.2802349315885291,6.373007497879481e-37
5924,RSU1,0.677968004657884,0.8672135176651306,4.669101928864665e-39,-0.38315299448874973,0.07408594174306489,7.304343057515882e-37
3053,IFIT3,0.7576663898259989,0.86678955453149,5.6042511157345726e-39,0.6479258924988691,0.686420175435585,8.595382789661927e-37
6720,SYNPO2,0.7179523221904099,0.866574500768049,6.146532845823293e-39,0.8155326523691822,0.8180243271265513,9.24580383077496e-37
1984,EHD2,0.7237439695380354,0.8664208909370199,6.565070310354889e-39,-0.231665447901235,0.15298851805449054,9.689052824074706e-37
324,ANKRD44,0.7433638088004615,0.8656589861751152,9.091131178339525e-39,0.6354475683763308,0.6491180053587718,1.3168671866105882e-36
2387,FKBP10,0.7377778746348804,0.8646758832565282,1.3796460150214346e-38,0.6743077851181443,0.7050697013755837,1.9621074780904837e-36
143,ADD3,0.734643002189137,0.8644976958525344,1.4874720700756008e-38,-0.2758308540931447,0.16494530076103384,2.077679737880598e-36
6640,STRBP,0.7101047925597211,0.8640614439324115,1.787580526737734e-38,0.6082886946865191,0.6592863414605075,2.453062259674132e-36
6494,SPATS2L,0.7376508104568936,0.8636190476190475,2.1524065116755652e-38,0.5961003130981748,0.6694109783404529,2.902779954194185e-36
3176,ILK,0.7064207937718638,0.8634408602150537,2.319166494863955e-38,-0.3157864560173782,0.12410027796071217,3.074664461495908e-36
3553,LMNA,0.7244860658428856,0.8632196620583716,2.543891144056287e-38,-0.2891014672575123,0.0864714063307578,3.3163860881347126e-36
7504,VIM,0.6575422242444713,0.8631520737327186,2.6167223090944975e-38,0.4634161387350838,0.5200798083270881,3.355410147825764e-36
2402,FLNA,0.6815413348840125,0.8628079877112135,3.0204126972932204e-38,0.0472663586275468,0.2031684876289531,3.810591631972189e-36
4183,MYLK,0.6901097603620052,0.8624024577572963,3.575071791567411e-38,0.4344172732278555,0.4925379197344305,4.438763738673062e-36
5427,PUS7,0.7334433085725423,0.8618187403993853,4.5526680573448347e-38,0.6155891347256683,0.6790676924114788,5.56421399133614e-36
5402,PTPN6,0.7458007434134317,0.8613456221198156,5.533556369692372e-38,0.5793373409664688,0.5980839208801597,6.658996603651344e-36
3163,IKBIP,0.7329183367921596,0.8610445468509983,6.262761315270187e-38,0.5712221956645,0.6252887691000781,7.422321061824758e-36
342,ANXA2,0.7087766520280491,0.8607066052227341,7.193832458802378e-38,-0.024120473042367863,0.3600010618702463,8.398530969067493e-36
4467,NOP58,0.6213548201336325,0.8606267281105989,7.433014522718147e-38,-0.21291360039326346,0.14503504409081353,8.550152881867846e-36
7468,UTP4,0.6950386466732067,0.8604546850998462,7.974981779778082e-38,-0.14193728254815063,0.21064242716952225,9.040624272670168e-36
225,AKAP12,0.7195086445198591,0.8601351766513057,9.086247280584308e-38,0.45749099690930073,0.5039554959328242,1.0153232318390065e-35
2468,FYCO1,0.7027222694263993,0.8597849462365591,1.047914956231168e-37,0.4779993896139131,0.5556560238695196,1.1544775757239713e-35
3347,KCTD12,0.685344518674076,0.8597357910906296,1.069070033049859e-37,0.5875799136550879,0.6114851548207729,1.161425805349444e-35
1875,DPT,0.6921250375362642,0.8596866359447003,1.0906439027323757e-37,-0.13685979744112609,0.2166376423993432,1.1686324119414579e-35
4466,NOP56,0.6652677966726803,0.8592258064516127,1.314825789362075e-37,0.06520973990460932,0.29626038006041927,1.3898063951878583e-35
6467,SORBS3,0.6841107228536747,0.8591213517665128,1.3716083857895555e-37,-0.015385491037910759,0.20509839297515622,1.4304961058194537e-35
2411,FMNL1,0.708111278406428,0.858826420890937,1.5452399784921811e-37,0.48368056269579984,0.5195329217903557,1.590377251548137e-35
1880,DPYSL2,0.6914091644647484,0.858758832565284,1.5879704213117859e-37,0.2745236989227954,0.4293677338557219,1.6131304721429595e-35
6522,SPTAN1,0.7227702667293485,0.858574500768049,1.7104868330880374e-37,-0.0646467267705717,0.2192870178848482,1.7153112831300806e-35
3944,MMP14,0.724980448984073,0.8584147465437788,1.824133061218833e-37,0.6672409628878573,0.7082234515244034,1.7615270129449027e-35
2424,FNDC3B,0.7170334180082889,0.85842089093702,1.819628187826493e-37,0.39002077905888866,0.5168755321101571,1.7615270129449027e-35
2157,ESF1,0.6597577579374676,0.8584147465437788,1.824133061218833e-37,0.11350766072061869,0.30159871482582234,1.7615270129449027e-35
7396,UMPS,0.6878754004369829,0.8581505376344084,2.0285450722888685e-37,0.4710290773486102,0.5204764570675663,1.9350340921272598e-35
5356,PSME3,0.6942623864147446,0.8579354838709676,2.2113731684914326e-37,0.4399121195235718,0.5568593308037384,2.0840193884265042e-35
5184,PPP1R12C,0.6738416131808314,0.8577572964669737,2.3750244889398247e-37,0.038443394592672875,0.20450465984892346,2.211600184819918e-35
6936,TLN2,0.6599101780897578,0.8573763440860214,2.765767555642066e-37,-0.6279834592272548,0.06248257938592302,2.545156920027322e-35
5257,PRKAR2A,0.678036514708371,0.8567557603686634,3.5412973866406772e-37,-0.590251928581091,0.08368352744473334,3.220933506779462e-35
4251,NAT10,0.7101232680333333,0.8566082949308754,3.7548815875682664e-37,0.5844158035686484,0.626611147895974,3.375940664133216e-35
2892,HK3,0.6546925181495487,0.8564239631336404,4.039695374996483e-37,0.5821987035618355,0.6113991306193963,3.550392946429493e-35
6749,TAGLN,0.6420541280359893,0.8564301075268815,4.029868906593717e-37,0.4545450838706272,0.5269253429119722,3.550392946429493e-35
2844,HDGFL3,0.6929697179138021,0.8562580645161288,4.314077055087355e-37,-0.1561878768992666,0.2192862538066418,3.749412302765921e-35
5439,PXN,0.6343875751273297,0.8559385560675883,4.8949888808143345e-37,0.0458826241708018,0.23280980564982057,4.2075387940362333e-35
3593,LRPPRC,0.664217483723588,0.8558648233486942,5.0395737619460525e-37,0.38994526791137574,0.4424999730152234,4.284733257167611e-35
5993,SASH3,0.7419078237279144,0.8558279569892472,5.113428860236386e-37,0.5854692866905682,0.6139485236332364,4.3007785532009693e-35
3550,LMCD1,0.6722314341992828,0.8555883256528417,5.620036401090765e-37,0.4089868538521978,0.5135370902848315,4.676587737162975e-35
7462,UTP15,0.7003442892397944,0.8552196620583716,6.4970038599575474e-37,-0.07839482676329856,0.27047118729326,5.293704603394577e-35
5386,PTK7,0.7279682023526017,0.8552258064516128,6.481342736804287e-37,0.6977605104337743,0.7302989746272238,5.293704603394577e-35
2578,GIMAP8,0.7310844137505655,0.8551827956989246,6.59175308359077e-37,0.6709094690811382,0.6939389803486894,5.315535321633712e-35
7314,UACA,0.7079334093655227,0.8545806451612902,8.34556978226226e-37,0.2513833517097651,0.45769810400275796,6.661127228250551e-35
3641,LUM,0.7314997699150851,0.8543963133640551,8.968659489238064e-37,-0.37898959388237774,0.1145863145323512,6.995983202151262e-35
2292,FBL,0.6403621276060996,0.8543778801843317,9.033422442051617e-37,0.08472479582935288,0.3076243091595692,6.995983202151262e-35
2524,GBP1,0.7239946975694289,0.8543778801843317,9.033422442051617e-37,0.7230413075957572,0.7312912267139742,6.995983202151262e-35
3010,HSPG2,0.6733829676031031,0.8539846390168969,1.0529603867958294e-36,-0.8098087940651355,0.010761748869354923,8.074760926977428e-35
448,ARHGDIB,0.6718246636560629,0.853505376344086,1.2684353996032119e-36,0.41774880046542107,0.46640826585256095,9.632720092909051e-35
7033,TMOD2,0.6556978383833729,0.8534254992319507,1.3083272981113537e-36,0.12162948646863003,0.2657319651578626,9.840130890218276e-35
4499,NRDC,0.7068973995857182,0.8532903225806452,1.3786577595658056e-36,0.5647052954283343,0.6095051520244422,1.027034380507022e-34
7559,WAS,0.7577920047032752,0.8531367127496158,1.4630857238317887e-36,0.5511157246963265,0.5963071027740896,1.0796468426237973e-34
1703,DDX52,0.6721460823800817,0.8530506912442395,1.51255919859922e-36,-0.3344156361991224,0.14781197618719114,1.1057231823778596e-34
3271,ITGA5,0.6416643875379409,0.8530199692780336,1.530622961076472e-36,0.35115814437547466,0.46983225669437645,1.1085678519944596e-34
6465,SORBS1,0.6820215701558483,0.8524792626728108,1.8854689381919305e-36,0.468563833441103,0.51278678455165,1.3530401866547965e-34
4254,NAXD,0.7041095952659222,0.8524362519201227,1.916932335427115e-36,-0.13326944142325048,0.17747237856248538,1.3631131570646267e-34
434,ARHGAP25,0.7597950378313033,0.852154411074595,2.1362297640290887e-36,0.457282265393004,0.5774750009013863,1.5053683976788766e-34
1700,DDX5,0.6802139137977528,0.8519877112135176,2.2773267132388076e-36,-0.512762562358333,0.1277390653140428,1.590468709906603e-34
5028,PLEKHO2,0.639434402693988,0.8516682027649768,2.573772676536394e-36,0.3263000287205021,0.44089839372998185,1.7815973341475818e-34
7093,TP53BP1,0.6630968576565834,0.8515453149001534,2.697598354494734e-36,0.46096947643757735,0.6264674699582573,1.850931081478755e-34
1256,CKAP4,0.7025528289996574,0.8514715821812594,2.7746787626417372e-36,0.4516382369697327,0.5943681706750821,1.8872641114246668e-34
944,CAVIN2,0.6755302625362457,0.8510599078341012,3.246427007256705e-36,0.5675784463239482,0.6053919344397795,2.1890993147208574e-34
914,CAPRIN1,0.6842143766710469,0.8504823348694315,4.0432773052071335e-36,0.37582830628823305,0.524386785862847,2.7031209471222393e-34
252,ALDH18A1,0.6786047213960722,0.8499969278033792,4.858914876673289e-36,0.26196726713913254,0.4195695514913699,3.2208840818083446e-34
443,ARHGAP45,0.7823946704595983,0.849874039938556,5.0897748658872e-36,0.4246899033853344,0.4614822589220239,3.345564621930225e-34
7576,WDR12,0.6960323663373948,0.8495115207373272,5.835306326130791e-36,0.07430675689021005,0.2838614017247348,3.8036471735829205e-34
5537,RAI14,0.6373243477726731,0.8490568356374806,6.923109429225368e-36,-0.06683282653487477,0.22288744795746632,4.475418343421556e-34
1133,CEBPZ,0.6998356859912743,0.8485468509984638,8.380646972115974e-36,0.01429335425270617,0.2734220798415519,5.373231198023865e-34
1848,DOCK2,0.7371750688458122,0.848485407066052,8.575394100625659e-36,0.6727040879216272,0.6884286982930908,5.4533928987881225e-34
1686,DDX21,0.7176255089793855,0.848448540706605,8.694365454972375e-36,0.2621207939137177,0.4224426955432637,5.484461821676929e-34
4450,NOL11,0.7000568675491099,0.8481904761904762,9.573704645575732e-36,0.03218736105817743,0.3153127669535936,5.9908414190154705e-34
4087,MSI2,0.6526511007781406,0.8477173579109061,1.1417974745779517e-35,0.6637817972648294,0.6932662310781355,7.088206227102173e-34
1994,EIF2AK2,0.6835937898815203,0.8476251920122887,1.181580178281785e-35,0.4652387335936691,0.49820066165315335,7.277417444504033e-34
5183,PPP1R12B,0.6192374431380687,0.8474224270353302,1.2739478814452252e-35,0.49899810951062684,0.5409107352545722,7.78501588176918e-34
4187,MYO1B,0.6586005050007875,0.8470291858678954,1.4737108529402185e-35,0.6369850641302512,0.6936067294848292,8.935942861781697e-34
6822,TCOF1,0.6735702072602798,0.8464270353302611,1.840501489667771e-35,0.03805779143456944,0.3624941177352652,1.1074155886293312e-33
6417,SND1,0.6808322009258552,0.8463471582181258,1.895436533347581e-35,0.34188411632430715,0.5026031881312217,1.1317637071637237e-33
5270,PRKG1,0.6641381726978888,0.8462365591397849,1.9741631926115814e-35,0.4651772542257028,0.5270676405333464,1.1698412494399841e-33
5721,RIF1,0.6841529636569603,0.8460153609831027,2.1413563965384115e-35,1.9704372524964597e-05,0.25518708317732947,1.2593751679491318e-33
5320,PSIP1,0.7454282016386045,0.8452104454685098,2.8753863571457895e-35,0.362004762734381,0.4526820163798741,1.6784531407159973e-33
4784,PDCD11,0.6574340730246034,0.8451367127496159,2.9538307260085406e-35,0.22044864151254584,0.39286796560227427,1.7114714028769484e-33
7590,WDR43,0.6730593191126297,0.8447127496159754,3.4473195560315414e-35,0.34528862207812994,0.4198989138081365,1.9827157034763763e-33
1507,CSE1L,0.7382402738395548,0.8446144393241166,3.572821835408075e-35,0.5103422661639829,0.5640745592292723,2.0398987150775156e-33
6807,TBL3,0.6745375309365662,0.8445099846390168,3.7110772860189996e-35,-0.016686662356283355,0.18081704004356194,2.1034816326985953e-33
2176,EVL,0.7490533557691852,0.8442887864823347,4.021398260570993e-35,0.4313567713530414,0.5271286558447795,2.262976776560166e-33
6456,SNX5,0.6564500995205689,0.8440614439324114,4.3668316042123665e-35,-0.7851818512252184,0.00031158616453151334,2.4398112005820807e-33
1652,DCN,0.7120679363824021,0.8439877112135176,4.4849904651328807e-35,0.3877103282603521,0.4910351146567849,2.4880564126432192e-33
6580,SSH3,0.6101835458791797,0.8432442396313363,5.866025630415048e-35,0.41129119968530525,0.4684912615045967,3.231271301486374e-33
1928,DYSF,0.66479708836035,0.8428509984639015,6.757132923624803e-35,0.4372543185879628,0.5524049787474752,3.69610445654498e-33
712,BMS1,0.6865147964491916,0.8422181259600614,8.477244063270331e-35,0.1619061255320806,0.36506379436799063,4.6047918793680926e-33
941,CAV1,0.6666480090529864,0.8420337941628264,9.054411598219429e-35,0.4674754632990086,0.5696352912047573,4.884386725604991e-33
6373,SMARCC1,0.6583520050201526,0.8416159754224269,1.050906404071243e-34,0.2560408745773953,0.48992928193126806,5.630267049757029e-33
1373,COL5A2,0.6783431477574029,0.8415176651305682,1.088331575313699e-34,0.6204857912085249,0.6511427443038283,5.791108559254254e-33
4438,NMI,0.708105589506643,0.8412657450076805,1.1903010777262672e-34,0.4438777895657753,0.4858413130627213,6.290902047280313e-33
7313,U2SURP,0.650969760041656,0.8410568356374806,1.281918237812657e-34,0.025838905348906205,0.34746779193184707,6.728622007859676e-33
5643,RCN3,0.688044660926229,0.8410384024577571,1.2903263886204952e-34,0.5574731306127989,0.6182180274370231,6.728622007859676e-33
2538,GCN1,0.6209901983466166,0.8407250384024577,1.4418218959433866e-34,0.30704322979934573,0.389798659501381,7.468828390774285e-33
4836,PECAM1,0.6839294766184898,0.8406021505376343,1.505878240577803e-34,0.4266285019097834,0.5543080896644437,7.749328682762878e-33
7470,UTRN,0.6304113856386214,0.8404239631336404,1.6037435417016537e-34,0.28814512743220677,0.3936326620794266,8.199007832150546e-33
6466,SORBS2,0.6706882893689485,0.8403686635944699,1.6353642407243292e-34,0.3199793216381084,0.41861909621231813,8.306376033081624e-33
4209,NAA15,0.668586421584917,0.8401966205837172,1.737699880755051e-34,0.2001977589681655,0.3975332189932802,8.769218365978071e-33
759,BTK,0.7183790224667537,0.8400614439324114,1.8224874347187738e-34,0.5190033329320833,0.5881039072046901,9.138138919468108e-33
6683,SUPT16H,0.7078227639186443,0.8398095238095237,1.991459648051792e-34,0.39989762057929756,0.5092181915597848,9.921781762459309e-33
4997,PLCD1,0.6942809349246565,0.8397910906298002,2.0044096259500144e-34,0.4439311525668864,0.4922537968780653,9.923096262139882e-33
5296,PRPF8,0.59948534351785,0.8396067588325652,2.138536156879992e-34,-0.5371845168485294,0.08606279249726105,1.045476863694706e-32
3520,LIG1,0.7234367093741902,0.8396067588325652,2.138536156879992e-34,0.6940529557080375,0.7336413087741044,1.045476863694706e-32
4726,PARN,0.71000689217384,0.8394347158218125,2.2716390231437716e-34,-0.04290976517545153,0.33321426859509556,1.103649716709974e-32
1853,DOCK8,0.6969444619438008,0.8393302611367126,2.3563792474962883e-34,0.48382355650833153,0.5675337376267613,1.1377529922170351e-32
3232,IPO9,0.7158290450799196,0.8391889400921658,2.4759781131589235e-34,0.5031209534698244,0.584210727752674,1.1881656933208037e-32
2776,GUCY1B1,0.6501238337403057,0.8391459293394775,2.513544887067753e-34,-0.13910108391537435,0.2011677944607609,1.1988382991856076e-32
3493,LCP2,0.7640887810841892,0.8389677419354837,2.675221882980616e-34,0.5165222896437286,0.5656827009693458,1.2682173071923865e-32
6251,SLC16A3,0.6886723169154398,0.8384454685099846,3.210130654273616e-34,0.6846815275593096,0.7110875242344058,1.512629034802905e-32
7338,UBE2L6,0.6907958610574001,0.8380768049155145,3.6494971740624213e-34,0.7184465982883612,0.731970267844186,1.7093632871566624e-32
3330,KARS1,0.6423670115073883,0.8379846390168969,3.7682421135713083e-34,0.5398715145231178,0.5990522534551072,1.7544755840687366e-32
1840,DNMT1,0.6471660043901055,0.8378801843317971,3.907402451945793e-34,0.5333103540681565,0.5638175695801964,1.8085030756875737e-32
6790,TBC1D2B,0.6377971240751431,0.8376589861751151,4.218935181019313e-34,0.4084832584610075,0.4813956798565226,1.941206528584298e-32
4628,OLFML3,0.6697262707794147,0.8372903225806451,4.793099487377739e-34,0.1905489956090306,0.33951783429602533,2.1924926427057706e-32
2992,HSPA12A,0.7267328039511785,0.8369831029185867,5.329529923782822e-34,-0.032511201180686955,0.27964233149092094,2.4236966897575133e-32
3566,LOXL2,0.6593594548175391,0.83673732718894,5.800668646762662e-34,0.5371222600255832,0.6185634822498078,2.622706945374425e-32
6524,SPTBN1,0.6797855628699301,0.8367127496159754,5.849969700014511e-34,0.49410605529177076,0.5544232167368301,2.629796723765144e-32
4680,P4HB,0.7040970646713633,0.8366697388632871,5.937236900482396e-34,0.5496453375278132,0.6399689933919512,2.653775259175617e-32
2716,GPX8,0.7026853973201586,0.8364608294930873,6.379593148277547e-34,0.5046716454644674,0.5636874827131821,2.83529418214926e-32
1518,CSRP1,0.6415029016283742,0.8362027649769583,6.9708250814929e-34,0.31115772342212233,0.42178224042791335,3.0805533213241503e-32
343,ANXA3,0.6895667207263649,0.8360675883256526,7.3016258635690965e-34,0.6338367585541964,0.6669753681713806,3.208613342968397e-32
35,ABHD14B,0.634986352944928,0.8359139784946235,7.69623811996587e-34,0.22037691636772427,0.3632792371214254,3.344443031909613e-32
3051,IFIT1,0.7133655647779017,0.8359201228878647,7.68005963748046e-34,0.4810573625191663,0.6040829342904462,3.344443031909613e-32
3780,MCAM,0.6309439172993779,0.8358279569892472,7.926275962721886e-34,0.16029741655003737,0.43926495060864673,3.425377380133182e-32
3995,MRE11,0.6478156345435238,0.835674347158218,8.353939817583346e-34,0.3076207817111464,0.4628647492742717,3.5903580908317e-32
4170,MYBBP1A,0.6226474771372968,0.8356190476190476,8.513370993175985e-34,0.30621279422561,0.41396510206151993,3.6388845851706316e-32
6935,TLN1,0.627779688602742,0.8355391705069123,8.748938955387098e-34,0.02468039158233759,0.18259476716726594,3.7192500276651016e-32
6585,SSRP1,0.6891460357881247,0.8354408602150537,9.04765430888078e-34,0.18388115892374324,0.40425181983749203,3.825446054273809e-32
1369,COL3A1,0.7050651808866251,0.8353978494623656,9.181465278381863e-34,0.5983852455322325,0.633134461652826,3.861151688575427e-32
5233,PRDX3,0.6271571638730528,0.8351705069124423,9.921633913780043e-34,-0.17804025625643738,0.16872801546442998,4.1501080467159093e-32
6383,SMCHD1,0.6602285338732429,0.8350660522273424,1.0281028886431642e-33,0.2843828723713694,0.400868833670337,4.277564252641931e-32
5077,PNPT1,0.6618647255320805,0.8350230414746542,1.0432697101347819e-33,0.01160037328434782,0.27170417810850095,4.317701414113367e-32
2378,FHOD1,0.6106110772973484,0.8347649769585251,1.1389858727286788e-33,0.4362652696225445,0.4781946633357253,4.689024998149329e-32
2454,FTSJ3,0.6673006997263132,0.8347158218125958,1.1581696305089004e-33,0.031502187384203406,0.3232804168161713,4.7430381412778104e-32
4622,OGN,0.7120835335810478,0.8346605222734254,1.1801301137859287e-33,0.48547739447632077,0.5439383561000973,4.807800911475799e-32
1381,COLGALT1,0.6802632308969065,0.8343287250384024,1.3207270289311703e-33,0.5648052680005161,0.5978496694980342,5.352708197046433e-32
7467,UTP3,0.6703718656025404,0.834058371735791,1.4473180314148353e-33,-0.9200848204737784,0.013248632363786355,5.835526619446826e-32
6420,SNRNP200,0.5988845239123874,0.8339846390168969,1.483859297416448e-33,0.1691591177507734,0.2883190143545273,5.952178166354593e-32
49,ABLIM1,0.671103159487572,0.8338924731182794,1.5308096612665933e-33,0.501161159191235,0.5450058569813042,6.109180188993516e-32
1275,CLIC2,0.6502224090302168,0.8336528417818739,1.6598027117784504e-33,0.3780336781740391,0.4267230275480488,6.590343559152812e-32
4085,MSH6,0.6809802171330902,0.8336159754224268,1.680571273579744e-33,0.56178770152629,0.6049498173076641,6.639105304010483e-32
5180,PPP1R10,0.5855675031832943,0.8335975422427033,1.691050874053425e-33,-0.11569408626086441,0.15134567518889455,6.646934641631101e-32
3663,MACF1,0.5769791814540741,0.833321044546851,1.856150325656891e-33,0.5605629115918176,0.5961125258673262,7.259403923644101e-32
5078,PODN,0.6492040478950045,0.832821555794463,2.1953792401667738e-33,0.375795153435181,0.5014900840744662,8.543411152529605e-32
3589,LRP1,0.613474499591651,0.8326758832565283,2.3052815991465808e-33,0.1518991459589496,0.32474345815354205,8.926689439863641e-32
4177,MYH14,0.6881838045820848,0.8322027649769584,2.7007482787590768e-33,0.463992531824828,0.536123394882142,1.040652858938596e-31
3953,MMRN2,0.6661967812357343,0.8318832565284177,3.0046811392152295e-33,0.3359594497126944,0.4953732271843303,1.1520890132814473e-31
5102,POLR1A,0.6863280373619038,0.8316374807987711,3.2610584583944166e-33,-0.14498307165999957,0.24777285784939773,1.2442926469054208e-31
7066,TNXB,0.6474125083032407,0.8313056835637479,3.641446078655623e-33,0.5398070350523152,0.5487920453261628,1.3826888945264215e-31
5258,PRKAR2B,0.6701473896272816,0.8310599078341012,3.950931827330106e-33,0.5569315072592618,0.5771316622478234,1.4929559784239656e-31
1844,DNTTIP2,0.5956808486823946,0.8310107526881719,4.015853159393511e-33,-0.1836982690616844,0.16531463253355366,1.5060312229046066e-31
3461,LAMB2,0.6674263397275413,0.8310046082949308,4.024041493058844e-33,-0.08393931091285056,0.19722898331520572,1.5060312229046066e-31
5963,SAAL1,0.5766455876371295,0.8309001536098308,4.165773445105852e-33,0.30842598915760977,0.4364386371248278,1.5516514232199036e-31
4567,NUFIP2,0.696635926344176,0.8304700460829493,4.8027386798108846e-33,0.18606775857428992,0.3225151384377334,1.7804275807336845e-31
1420,CORO1A,0.7387944873416995,0.8304147465437788,4.891265316333245e-33,0.6421766474642401,0.6680674730849918,1.8046923256772945e-31
4443,NNMT,0.6968149581115909,0.8300768049155145,5.468069607313418e-33,0.4334638256530523,0.5004516090439288,2.00270655231957e-31
945,CAVIN3,0.7100998504714398,0.8300706605222733,5.4791511403271284e-33,-0.5069843945152015,0.14334117308549768,2.00270655231957e-31
1143,CEP170,0.718129749150097,0.8299846390168969,5.6366235436471816e-33,0.5042721521062792,0.5636469900298571,2.050682295739919e-31
1317,CNN1,0.6512715085104523,0.8299662058371734,5.670940358255831e-33,0.5866388032055867,0.60640467341368,2.053615531586903e-31
4182,MYL9,0.6277412479023337,0.8298248847926265,5.940927954209693e-33,0.29321356462139214,0.4318267070912062,2.141471818333098e-31
2474,G3BP1,0.6747452422454978,0.8297572964669737,6.074467462913471e-33,0.368647169712805,0.4621491892357534,2.1795635089407877e-31
6189,SH3BGRL,0.6711900528253327,0.8296774193548386,6.236083515959613e-33,0.045306040313225826,0.24578490311575202,2.2273354000838397e-31
1618,DAB2,0.6043072584847733,0.8295422427035329,6.519240855509364e-33,0.3692527253582626,0.5040500093639747,2.317886453263375e-31
4191,MYO1F,0.6713393493965623,0.8292657450076805,7.13823959503591e-33,0.3979186759536265,0.5403671889202539,2.526484620469271e-31
1483,CRIP2,0.6724001916408552,0.8291797235023041,7.342308852701213e-33,0.34404448612486305,0.42455462204672617,2.5870062993616614e-31
1669,DDAH1,0.7049171622633412,0.8291182795698925,7.491562670454089e-33,0.257039951821743,0.39132421535973333,2.6277579914032234e-31
5326,PSMB10,0.7165238239194387,0.8290445468509983,7.674596363177643e-33,0.5739434519053375,0.5954960438470138,2.6799416407489074e-31
4604,OAS3,0.6582093190100895,0.8284731182795697,9.249756042450606e-33,0.6961678080053056,0.7010081957517353,3.2156263006243843e-31
690,BGN,0.6799836884509298,0.8283440860215053,9.647083709051342e-33,-0.6267935036810859,0.02049873693058556,3.338915432398212e-31
3988,MPRIP,0.6610247865034434,0.8282334869431642,1.0000928196412769e-32,0.0021684821977221436,0.30147015392441623,3.4461348172837303e-31
1713,DEF6,0.720066997071952,0.8281105990783408,1.0409017286069441e-32,0.6431860611216202,0.6652653727379727,3.5710233864752267e-31
863,CAB39L,0.638359359598826,0.8280860215053761,1.0492572088042267e-32,0.6433139437267513,0.6624452628261357,3.583969383085878e-31
4758,PCDH1,0.6247571505241356,0.827963133640553,1.0920307526745755e-32,0.35615984041247806,0.4796806682511647,3.7138541510524044e-31
4388,NFKB2,0.6272622451110659,0.8279078341013824,1.1118320604986832e-32,0.35542086092948455,0.41399136393497266,3.7648270031258444e-31
5646,RCSD1,0.7035601959362222,0.8277419354838709,1.1733713772873052e-32,0.5391364799132222,0.5966072287981126,3.956082290147113e-31
4790,PDCD6IP,0.6400198835648538,0.8275145929339476,1.2631546499801508e-32,0.2805866521991338,0.44131920837038346,4.240513164010618e-31
880,CALD1,0.5784761865806407,0.8273978494623655,1.3118421226436223e-32,0.09458600503352022,0.3318614006693263,4.385140633896758e-31
3726,MAP7,0.6783334026061838,0.8273548387096772,1.330239373603085e-32,0.7703590299991575,0.7954601578760747,4.427715906520567e-31
1680,DDX10,0.5763810341688826,0.8272933947772656,1.356960552798294e-32,-0.06823438181385377,0.26448652756269186,4.497519255927228e-31
812,C1orf198,0.6023247518778765,0.8269984639016896,1.492723791298631e-32,0.4769585740190849,0.5414701659290468,4.926618352547635e-31
1592,CYBB,0.6762622022079391,0.8268632872503839,1.559315110376512e-32,0.23875135154988736,0.449090649496014,5.124774282926503e-31
