,absMeanSHAP,spearman,meanSHAP
CDC123,0.013659184007042172,-0.15559690497106562,-0.013659184007042172
BHLHE40-AS1,2.429770188022904e-06,0.10144583496820038,2.1469510542134617e-06
NOX3,9.211829329402745e-08,0.013137753929475412,9.211829329402745e-08
LINC01724,1.484966692930687e-07,0.0416851183427671,7.021739658457695e-08
AC092265.1,8.748799767123257e-08,-0.010753261412895824,8.748799767123257e-08
CECR3,2.07735853916751e-06,-0.13719216170024456,2.0320395532347996e-06
RN7SL229P,1.441924532955052e-07,0.3434503863367991,7.948146140471556e-08
MRPS16P2,2.5437380605969716e-08,-0.03891919174295271,-6.435351927890844e-09
AC106799.2,5.880337180444196e-07,-0.2960367679703444,-5.880337180444196e-07
OR5BR1P,1.0489494269394097e-07,0.08122516614001656,4.608336028006008e-09
SARAF,0.010863127581917991,-0.036716567170050965,-0.01085871330836219
AC245100.4,2.448528141159861e-06,-0.056982789695213386,-1.6356558480093879e-06
VSTM2A-OT1,6.09105297060148e-07,0.008383316532833479,-3.691798730629348e-07
AC103563.9,1.2545022893118957e-06,-0.1301639385402022,-1.2431783595206006e-06
ASPN,0.05786479650435416,0.4098042715571426,0.0578620955016393
AL139404.1,4.117953070849452e-07,-0.07102746268306817,-4.117953070849452e-07
SAMD10,5.668441222096174e-06,-0.24799518884974942,-5.668441222096174e-06
RNA5SP479,7.271167988427878e-08,-0.019038500122975564,-4.715818117386785e-08
HNRNPCP9,6.131856155104725e-08,-0.26130974670085244,3.136760244536733e-08
RBMY2HP,8.424648209040713e-09,-0.008041772226498392,4.272268005352884e-09
AC022929.1,4.874614204085297e-07,0.05452676864869538,2.1874185658500486e-07
RN7SL130P,1.6591493206151203e-06,0.03807868105562783,1.726144605192708e-08
Z93015.1,2.0513539905562493e-07,-0.36250948046616177,-1.2309051688853144e-07
AC106795.3,5.988598520773733e-07,-0.12322228743445436,-2.623327494068035e-07
AL136116.3,8.585163488277451e-07,-0.4588399366665674,-8.436479239175237e-07
RN7SL280P,1.697622856526576e-07,0.09477731692826828,1.63235626498318e-07
RNU1-19P,5.722906233172312e-07,0.005346320390012667,5.679004588869232e-07
PPM1D,3.931991680119117e-06,0.021272710972076725,3.931991680119117e-06
LSAMP,0.0029192794749649123,0.5073012641399818,0.002918825039639555
AC005064.2,1.561296782236094e-08,-0.018256692696564842,-1.561296782236094e-08
AMOTL1,0.020818254547284042,0.13037197831319425,-0.020818254547284042
AC003985.1,4.3676915736558315e-08,-0.012289716279914249,3.211768451017602e-08
AC093791.2,2.210248583317111e-07,0.06748240143555027,1.4305845829883982e-07
MIR3652,0.0,,0.0
AL353795.2,8.665087799349759e-07,-0.06500908964530998,-3.030310113380376e-07
USP22,0.03910376239915613,-0.11608069533329989,0.039102976103937044
AL772337.4,3.737407883131105e-08,0.058209622740626306,-3.737407883131105e-08
GLA,0.014636783098544048,0.05895887804915056,-0.014636783098544048
LINC02550,7.946952382046997e-07,0.32849161361065327,-5.390005775564825e-07
CLMP,6.932337844662716e-06,0.43158606394159366,-1.575371415848214e-06
MIR487A,0.0,,0.0
AC122710.2,2.5928234125197965e-07,-0.008798056670515678,-1.7394779990287423e-07
AL513548.1,1.5731366393148371e-06,-0.14096277951936803,-1.3692554131651573e-06
APLF,0.00016603371918296532,-0.2161138241013218,-0.00016603371918296532
MIR6740,2.388229231445382e-08,0.041045339067803124,-2.1508071931166962e-08
AC105046.2,2.8990268770875283e-07,0.2639915107362349,-2.45289372227111e-07
LINC02497,2.2532522273063778e-07,0.040604414849348854,2.2469860036724431e-07
AL109653.3,5.888588954819109e-07,-0.13748654581952136,5.888588954819109e-07
NBPF5P,9.585435961695302e-07,0.023461440536527607,-9.585435961695302e-07
AC132942.1,1.624699452122428e-06,-0.08708375015349487,-1.1748598110700604e-06
LINC02629,5.7539919121107674e-08,0.0013578661045820643,-5.753793088806776e-08
AC097375.3,1.004826626716501e-06,-0.10544191779072026,-9.57104452137921e-07
AL139098.3,1.292428349217112e-08,0.007615964192427505,-3.238875980717935e-10
TRIM13,0.007455760257089447,-0.1107023090590714,0.007452827322262427
AC021785.1,2.9478449621437827e-07,-0.16846339278151354,2.743958977771071e-07
FAM155A-IT1,2.1316186981384686e-06,0.2604494696020248,-1.101300659466342e-06
AC027541.1,1.83180112955087e-09,-0.017244594593983423,-1.83180112955087e-09
CLVS1,2.138687216366952e-06,0.045716747918424866,6.504752160501835e-07
KLRC2,1.9964606992765445e-06,0.2351373775812782,6.434064029424067e-07
AF254983.1,7.092512557731251e-08,-0.06241210593170403,2.934611355867578e-08
OR2A14,9.673107093004426e-07,-0.018561089677454498,-6.35484286564596e-07
AC062037.4,2.882377082148132e-07,0.15259923201059927,-1.296851924931562e-07
AC084125.4,1.0175274211022606e-06,-0.23668951360251386,-2.1718424884565813e-07
AC093720.1,2.435293942887351e-07,0.022829749133564142,-2.43469547858312e-07
LDHAL6CP,3.020096888217317e-06,-0.06799713483905818,-2.9645086265104626e-06
LINC02056,1.496407737381829e-07,0.01591372405342023,-1.3011651218155453e-07
AP000676.2,1.0465989016841206e-07,0.022078668622221704,1.0166583006451691e-07
AL132780.1,5.571568172977433e-06,-0.22987575837131238,5.571568172977433e-06
AC036108.1,8.591449040443852e-07,-0.17583041159620097,6.009162385403754e-07
NDUFAF4,0.0003331417695106623,-0.3509434958853175,0.0003331417695106623
AC008649.1,9.297803880334111e-07,-0.030981247356717936,-9.002182410026091e-07
UCN,2.8461030235128274e-06,-0.055916534470862984,2.8461030235128274e-06
AC090948.2,1.8463758558103884e-06,0.2002099709120067,-1.6294649305998883e-06
BNIP3P13,6.105106041433713e-07,-0.17666888536590308,-6.105106041433713e-07
RPL12P6,5.757295568280426e-07,-0.015742458466136068,-5.695528628254703e-07
INCA1,1.6111626833043124e-06,0.11353675597987108,1.315372042090059e-06
REEP4,0.00037849388042166703,-0.007128318689789454,-0.00037849388042166703
AL645933.1,1.1955709956601003e-07,0.003041559963090708,4.272517719448705e-08
AL356134.1,2.799008683027559e-07,0.0276899951936704,8.880683025349068e-08
COX6CP11,2.430481503741627e-08,-0.00595054898830665,-1.0995539883642361e-08
AL512363.1,3.0288777042648913e-07,-0.2622565490523257,4.963438021029466e-08
CES1P1,4.009833310718958e-06,0.28953691041591406,4.950711595654676e-08
IGHVIII-26-1,2.073321466702484e-10,-0.0022405775444257507,2.073321466702484e-10
AC098650.1,2.4054893951771814e-06,0.2054142990980608,2.5778196798123475e-08
AP005431.1,2.8486182034717743e-08,0.019190937098947692,2.7974108951710755e-08
NUP210P3,5.503910472683851e-08,0.07483652044459628,2.1700451450907306e-08
AL031053.1,1.1508483694620703e-06,-0.04968205782452265,1.1407760277026614e-06
DPP10,3.2121138500464646e-06,0.2607218523930293,-7.865035500135555e-08
CNTN1,0.037080597114854494,0.07568940974874595,0.03707967418216051
AL353662.3,3.054394384771531e-07,0.0011539642568464466,1.486038436520534e-07
FADS3,0.011342410505489505,0.08876864731572917,0.011342410505489505
GJA1P1,2.059069321176832e-06,0.11935272209889364,1.5888185991827435e-06
AL158011.2,3.418354091032236e-06,-0.15213977168248777,9.857716335623277e-07
AL591686.2,1.1708435998905302e-06,0.26948145908047666,-1.765487420118012e-07
TMPRSS4,7.301246955217685e-06,0.07316538459870446,-6.510359642924347e-07
MAL,8.590717209720262e-06,-0.2500918170917221,8.587555053946735e-06
CLCN3P1,5.646290732182117e-06,-0.04514114316978542,1.0640912749067378e-06
LINC02853,5.530989106702056e-07,-0.23882820317732728,-7.696974517548074e-08
SLC6A11,3.27494143522645e-06,-0.2602939420069008,-3.270807277456015e-06
MRPS18CP4,1.1533074218490189e-07,-0.02942975191143517,-3.646439249354375e-08
AL049552.2,1.417690416517708e-06,0.12351774580143669,8.722520960440745e-07
AC091891.1,1.4158880346714605e-06,0.21945605075089117,1.0267113744616457e-06
YTHDF2,0.01809111223959608,0.01612462437123599,0.018085876288888667
AL358613.2,1.0839073029534372e-07,0.03223059749516571,-9.208888867602179e-08
AL121917.1,1.2328675282194076e-06,-0.011197865549486192,-1.2176421891146612e-06
B4GALNT3,4.8391873913050994e-06,0.23642676830763867,-4.8391873913050994e-06
AP003071.5,3.221182603599904e-06,-0.20834706812927822,-3.221182603599904e-06
RNU6-818P,0.0,,0.0
MTCO2P6,4.2422783174614045e-08,0.15053682101160212,-4.180099205597631e-08
AC010335.2,1.3047452867077938e-06,0.041962233953806015,1.3047452867077938e-06
AC110792.3,1.134190092023774e-06,0.10743608518964867,-1.134190092023774e-06
NOP9,0.0045788771566095815,-0.18941676219660197,0.0045737910050568055
MTND6P14,3.8601816683198926e-08,0.033799204259079736,-2.799798779360925e-08
