,absMeanSHAP,spearman,meanSHAP
AC245505.3,3.3585944253397465e-06,-0.15430466711584284,1.115359808127467e-06
PCDHA9,0.0006413824918487547,-0.44574745052382153,0.0006402228445843095
ATP5F1C,7.349974781521311e-05,0.015283208114858119,-7.349278456903328e-05
TMEM86B,0.00020424624423993014,-0.05762090611074613,0.00020422033113648582
TRBV27,1.1447412174181808e-05,-0.02947163910420244,1.1386288098911919e-05
RPL15P13,5.516079829732184e-06,-0.07173833534244464,-2.803580209664711e-06
AC008040.2,0.0003814333229001467,-0.3450306927469585,-0.0003812333724511784
MTCYBP17,8.490837561133286e-06,-0.008260334672916578,-8.490837561133286e-06
SOD1P1,1.637820815445885e-05,-0.016758259342718292,-5.560353709905692e-06
AC016651.1,7.808011351349832e-07,-0.00039253379404814985,7.808011351349832e-07
AC069222.1,5.795767553093604e-05,-0.2500804680068375,5.794943995324945e-05
PRPF3,0.0004831788028786783,-0.13246189534133818,0.0004831788028786783
HPS3,0.0006410942750409982,-0.22797105307316268,0.0006410942750409982
TOR3A,0.0009355841330648214,0.3184070936497216,0.0009355841330648214
AC009480.2,7.518171964112733e-06,-0.04860454580102987,7.518171964112733e-06
AC040169.4,8.263629500349986e-05,-0.27325703440070165,-8.263629500349986e-05
RPSAP12,6.421562294356489e-05,0.39293601363121494,6.421562294356489e-05
RNU7-173P,0.0,,0.0
AC106876.1,7.666374992857629e-05,-0.05542143657753358,-5.871921715729537e-05
AC004704.1,3.758532081881071e-05,0.03403366351368961,3.758532081881071e-05
AL731555.1,4.933297026045964e-05,-0.15758231559491126,4.933297026045964e-05
BCL2,0.00022366628423104814,-0.6319883708081173,-0.00022366628423104814
SIRT7,0.0002926169279109782,0.11581013146788842,0.0002926169279109782
AL121772.1,0.00022056387094358554,-0.13972043297780126,0.00022056387094358554
LINC02092,1.1449150460119846e-05,-0.08402851305312425,-1.1438409811311354e-05
SUB1,0.0004330509724753256,0.29984817558013904,0.0004330509724753256
AC003098.1,4.8988271331193415e-06,-0.01460250042879201,-4.8988271331193415e-06
POMZP3,0.00031066544713470546,-0.14251260775778724,-0.00031066544713470546
AC135068.4,1.3168353172113048e-05,0.01514531441951306,1.3168353172113048e-05
LINC02529,9.78123819123722e-06,-0.14378743256887583,3.3383092405955492e-06
STK39,0.00025024723217752123,0.10562184511617871,-0.00025024723217752123
OR8B9P,0.00016327635544773598,-0.41981473282137516,0.0001615018078125169
EPPIN-WFDC6,4.885267287567273e-06,-0.13509824465256537,4.885267287567273e-06
AC092117.1,0.0004032889133862186,-0.48787162348405294,-0.0004032889133862186
