,absMeanSHAP,spearman,meanSHAP
HNRNPA1P54,3.030039032421996e-06,-0.4085195685705452,1.4935508242716239e-06
RAD51-AS1,4.642227149601661e-06,-0.6143191772923496,-2.2124124573173616e-06
BAIAP2,5.5350914363123904e-06,-0.33199373788476266,4.591441809589212e-06
AC130456.7,3.054921644488382e-06,0.019252665707483015,-2.261144585335128e-06
MRPL20-AS1,7.180322100188798e-06,-0.19802498703943458,7.180322100188798e-06
AL671277.2,2.4189908879046732e-06,-0.47125219428557596,-2.418724638139357e-06
AP002373.2,4.541166035986071e-06,-0.4503681121768139,4.524438424406e-06
DAND5,2.0793087410900442e-06,-0.46275723480086167,-1.913311092727807e-06
FAM223A,8.683202535992557e-07,-0.2456300063207925,8.141048512388578e-07
KCNA1,9.429773042621528e-07,0.01384987385416122,-6.546046784175959e-07
AC011005.4,1.4086421730707458e-06,-0.0737324858973521,-2.5545102774594094e-07
SLC4A4,2.2185969560050015e-06,-0.5506691926760597,-5.19065031090944e-07
AC104465.1,8.25686041914818e-05,-0.009124522389525087,-1.0328616104358606e-05
AC247036.1,8.831118571617307e-05,-0.04415107803056189,-2.611163511686002e-06
TRBV21-1,0.0010038098100806274,-0.136802426805097,-0.0010038098100806274
SIGLEC14,5.787777062164277e-06,-0.16859538504398197,-5.375640062351063e-06
AC005951.1,0.0007322297415731932,-0.3054327602367304,-0.00022461896802935687
AL139385.1,2.838061566494621e-06,-0.37526925878329603,2.7931988504246693e-06
PANCR,0.000861232878970002,-0.25070041323070547,0.000861232878970002
AL391261.1,0.0007761259372716057,-0.061637379900919095,-0.0007504883152304737
AC083836.1,4.000079021924359e-06,-0.37337953951192776,4.409514720076901e-07
UBE2CP3,1.5216146903859947e-06,-0.40414167808184254,1.5113795972239994e-06
ZNF587P1,3.390842823833501e-06,-0.48879302521244355,1.066417128257586e-06
AC137630.1,1.4166747256715085e-06,-0.33513971450788765,1.4166621478665398e-06
SLC9A3,4.856844583810164e-06,-0.2555803756193294,4.636109973852653e-06
OR6C71P,0.00011551125432683472,0.032928550964750475,-8.103322405912959e-05
MIR4309,0.0,,0.0
MIR4782,0.0,,0.0
AL132642.1,0.0015230666362536988,-0.0827576694083675,-0.0014273149060997031
